27136	65626	5337	120	26082148
27117	66602	5440	120	26082148
27129	66298	5349	120	26082148
27123	66200	5292	120	26082148
27132	65788	5289	120	26082148
27117	65835	5250	120	26082148
27121	66213	5170	110	26082148
27134	66347	5181	120	26082148
27138	66471	5332	120	26082148
27137	66602	5319	121	26082148
27127	65525	5387	120	26082148
27134	66111	5282	120	26082148
27125	66668	5257	121	26082148
27136	65934	5165	120	26082148
27137	66628	5240	120	26082148
27139	66601	5119	111	26082148
27135	65852	5412	120	26082148
27141	66471	5529	120	26082148
27118	65988	5379	121	26082148
27139	66444	5347	120	26082148
27129	66384	5171	120	26082148
27142	66462	5310	120	26082148
27125	66384	5121	120	26082148
27140	66608	5386	120	26082148
27133	65659	5394	120	26082148
27116	65394	5310	120	26082148
27136	66288	5145	120	26082148
27122	66588	5350	120	26082148
27134	65714	5434	120	26082148
27134	65897	5408	120	26082148
27131	65913	5308	120	26082148
27133	65738	5325	121	26082148
27137	65677	5433	120	26082148
27128	66327	5346	120	26082148
27116	65903	5266	121	26082148
27129	66348	5384	120	26082148
27133	66559	5320	120	26082148
27131	66278	5439	121	26082148
27140	66233	5256	120	26082148
27114	65923	5095	120	26082148
27125	66435	5371	121	26082148
27139	66368	5374	120	26082148
27136	66168	5387	120	26082148
27133	66361	5257	120	26082148
27126	66308	5358	120	26082148
27118	66242	5367	120	26082148
27139	66077	5280	120	26082148
27135	66280	5377	120	26082148
27136	66157	5343	120	26082148
27130	66730	5266	120	26082148
27137	65406	5458	120	26082148
27138	66139	5479	120	26082148
27130	66680	5399	120	26082148
27141	65559	5537	121	26082148
27135	65680	5506	120	26082148
27132	66449	5349	120	26082148
27134	65965	5430	121	26082148
27142	66016	5456	120	26082148
27117	66629	5364	120	26082148
27126	65421	5301	121	26082148
27129	66605	5313	120	26082148
27133	66253	5449	120	26082148
27129	66363	5336	120	26082148
27134	65812	5296	120	26082148
27117	66260	5425	120	26082148
27139	65884	5327	120	26082148
27129	66072	5363	120	26082148
27121	66703	5358	120	26082148
27139	66395	5249	120	26082148
27135	66633	5277	120	26082148
27133	66211	5206	120	26082148
27136	66512	5446	120	26082148
27123	65963	5360	121	26082148
27137	66119	5338	120	26082148
27125	66595	5324	120	26082148
27135	65726	5166	121	26082148
27135	65950	5341	120	26082148
27122	66193	5368	120	26082148
27128	65956	5247	121	26082148
27140	65887	5354	120	26082148
27121	65993	5275	120	26082148
27111	66417	5291	121	26082148
27135	66028	5222	120	26082148
27126	66636	5283	120	26082148
27127	65509	5240	120	26082148
27136	66040	5330	120	26082148
27134	66378	5400	120	26082148
27115	66159	5077	120	26082148
27136	65901	5284	120	26082148
27123	65499	5357	120	26082148
27129	66650	5414	120	26082148
27125	65691	5317	120	26082148
27120	66143	5289	120	26082148
27132	66146	5246	120	26082148
27135	65780	5190	121	26082148
27133	65860	5408	120	26082148
27122	66444	5246	120	26082148
27142	65851	5336	121	26082148
27138	65739	5232	120	26082148
27137	66259	5387	130	26082148
27125	65692	5212	121	26082148
27133	66171	5394	120	26082148
27129	66713	5280	120	26082148
27134	66303	5377	121	26082148
27133	66174	5401	120	26082148
27139	66311	5254	120	26082148
27114	65659	5332	120	26082148
27134	65956	5326	120	26082148
27138	66625	5303	120	26082148
27127	65969	5344	120	26082148
27134	66527	5240	120	26082148
27136	65694	5326	120	26082148
27129	66222	5360	120	26082148
27131	65744	5273	120	26082148
27144	66102	5457	120	26082148
27141	66225	5324	120	26082148
27117	66030	5222	121	26082148
27126	65689	5184	120	26082148
27131	66174	5249	120	26082148
27136	65978	5452	121	26082148
27127	66134	5283	120	26082148
