31635	86687	8050	161	26082148
31639	86826	8049	161	26082148
31628	86547	8117	160	26082148
31635	86304	7885	160	26082148
31639	87118	8083	170	26082148
31634	87408	7742	170	26082148
31637	87551	8047	161	26082148
31623	86777	7951	160	26082148
31635	86873	8011	160	26082148
31635	87313	8225	170	26082148
31636	87680	8028	170	26082148
31635	87173	7802	160	26082148
31630	87254	7897	161	26082148
31636	87332	7998	160	26082148
31635	87429	8269	170	26082148
31635	87390	7825	170	26082148
31635	87233	7936	170	26082148
31641	86752	7986	160	26082148
31608	87019	7794	161	26082148
31637	87410	8088	160	26082148
31633	85992	8029	160	26082148
31624	87910	7934	170	26082148
31618	86917	8103	170	26082148
31637	86921	8116	161	26082148
31634	87465	8167	161	26082148
31627	87211	7984	160	26082148
31641	87572	7829	160	26082148
31613	86950	8149	170	26082148
31631	87441	8053	170	26082148
31611	86760	7982	161	26082148
31639	86749	8096	160	26082148
31628	87494	7903	160	26082148
31639	87806	8060	170	26082148
31637	87937	8060	170	26082148
31622	87492	8013	160	26082148
31617	86720	7976	161	26082148
31636	87074	7989	160	26082148
31643	87337	8036	160	26082148
31625	87763	7870	170	26082148
31636	87660	8269	170	26082148
31641	85986	8069	160	26082148
31635	87135	7980	161	26082148
31628	86933	8123	170	26082148
31625	87238	8097	160	26082148
31635	87314	7850	170	26082148
31622	87627	8048	170	26082148
31629	86592	7931	160	26082148
31633	86797	7982	161	26082148
31640	87030	8152	160	26082148
31617	87065	8035	160	26082148
31632	87487	8160	170	26082148
31635	87273	8149	170	26082148
31635	86832	7935	161	26082148
31638	87481	7840	161	26082148
31625	86767	7986	160	26082148
31631	86999	7923	170	26082148
31639	88147	7954	170	26082148
31632	87533	7989	170	26082148
31636	86860	7955	161	26082148
31628	87136	7881	160	26082148
31636	86928	8096	160	26082148
31627	87609	8014	170	26082148
31638	88430	7851	170	26082148
31619	87154	8127	170	26082148
31633	87042	7943	161	26082148
31632	86760	8071	160	26082148
31637	86776	7834	160	26082148
31614	87062	7923	170	26082148
31625	87273	8056	170	26082148
31632	87110	7985	170	26082148
31621	86932	7865	161	26082148
31635	86640	7895	160	26082148
31636	86667	8055	160	26082148
31628	87281	7924	170	26082148
31637	87758	8026	170	26082148
31632	86881	7872	160	26082148
31633	86122	8060	161	26082148
31635	86650	8040	160	26082148
31634	86473	7918	160	26082148
31637	87801	7970	170	26082148
31610	86407	8069	170	26082148
31633	86520	7915	161	26082148
31631	87479	7829	161	26082148
31627	87294	7815	160	26082148
31631	87311	7849	170	26082148
31635	87032	7945	170	26082148
31635	87280	8154	170	26082148
31635	86897	7934	161	26082148
31628	87004	7770	160	26082148
31632	86604	7865	160	26082148
31632	87277	7987	170	26082148
31631	87812	8020	170	26082148
31643	87134	7925	160	26082148
31637	87018	7923	161	26082148
31637	86262	8038	160	26082148
31635	87512	8058	160	26082148
31635	87840	8047	170	26082148
31625	87662	7920	170	26082148
31640	87123	8022	170	26082148
31626	87100	8064	161	26082148
31633	86800	8114	160	26082148
31629	87563	7761	160	26082148
31635	87590	7900	170	26082148
31625	87784	8040	170	26082148
31631	87202	7994	161	26082148
31639	86673	7953	161	26082148
31635	87023	7848	160	26082148
31625	87491	7818	160	26082148
31633	87192	8061	170	26082148
31633	87677	7844	170	26082148
31632	87786	7971	161	26082148
31635	87043	7925	160	26082148
31634	87452	7954	160	26082148
31621	87574	7963	170	26082148
31639	87109	7986	170	26082148
31628	86438	8037	160	26082148
31641	86644	8016	171	26082148
31626	86571	8077	160	26082148
31633	86884	7844	160	26082148
31624	87641	8081	170	26082148
31609	87587	7814	170	26082148
